﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,29.2041,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",,0,0,0,0,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",left,0,1,0,1,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.2412,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[150,0]]",diamond,red,vert,up,"[-106,106]","[150,0]",left,0,2,0,2,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.1822,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",up,1,3,0,3,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.8515,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,106]]",diamond,red,vert,up,"[-106,106]","[106,106]",left,0,4,0,4,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.3847,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,-106],[150,0]]",diamond,red,hori,left,"[106,-106]","[150,0]",up,0,5,0,5,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.4855,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[150,0],[106,106]]",diamond,red,vert,up,"[150,0]","[106,106]",up,1,6,0,6,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.6198,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,7,0,7,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.2547,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[0,150]]",circle,red,vert,up,"[-106,106]","[0,150]",up,1,8,0,8,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.4858,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,106],[0,150]]",diamond,red,vert,up,"[106,106]","[0,150]",up,1,9,0,9,0,1,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.7719,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",up,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.5362,space,12.8869,0,0,0,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",circle,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.3499,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[150,0]]",diamond,red,vert,up,"[-106,106]","[150,0]",left,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.3189,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",left,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.6264,,,3,0,3,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[106,106]]",diamond,red,vert,up,"[-106,106]","[106,106]",up,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.5535,,,4,0,4,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[106,-106],[150,0]]",diamond,red,hori,left,"[106,-106]","[150,0]",up,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.3849,,,5,0,5,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[150,0],[106,106]]",diamond,red,vert,up,"[150,0]","[106,106]",up,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.2999,,,6,0,6,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",up,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.3597,,,7,0,7,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[0,150]]",circle,red,vert,up,"[-106,106]","[0,150]",left,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.842,,,8,0,8,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[106,106],[0,150]]",diamond,red,vert,up,"[106,106]","[0,150]",left,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.725,,,9,0,9,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",circle,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.5884,,,10,0,10,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[0,-150]]",diamond,green,hori,left,"[-106,106]","[0,-150]",up,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,2.3843,,,11,0,11,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",diamond,no_dis,hori,left,"[99999,99999]","[0,150]",,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,,,,12,0,12,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",left,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.3075,,,13,0,13,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[150,0]]",diamond,green,hori,left,"[-106,106]","[150,0]",left,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.7312,,,14,0,14,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[-150,0]]",circle,red,hori,left,"[-106,-106]","[-150,0]",left,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,0.7203,,,15,0,15,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,-106],[0,-150]]",diamond,red,vert,up,"[-106,-106]","[0,-150]",up,1,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.563,,,16,0,16,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[150,0],[106,106]]",diamond,red,hori,left,"[150,0]","[106,106]",up,0,,,,,,001,2025-03-10_18h55.54.001,SL_sali,2021.2.3,Win32,59.52380952,1.3486,,,17,0,17,0,1,,,,,,,,
