﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,18.3621,"[""diamond"",""red"",""vert"",""up"",[0,150],[106,-106]]",diamond,red,vert,up,"[0,150]","[106,-106]",,0,0,0,0,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,1,0,1,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,2.2396,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,-106],[-150,0]]",circle,green,hori,left,"[106,-106]","[-150,0]",,0,2,0,2,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[150,0]]",circle,green,vert,up,"[106,-106]","[150,0]",up,1,3,0,3,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,1.617,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[106,106],[106,-106]]",circle,green,hori,left,"[106,106]","[106,-106]",left,1,4,0,4,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,1.433,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[0,150]]",circle,no_dis,hori,left,"[99999,99999]","[0,150]",left,1,5,0,5,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,1.0724,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[-106,106]]",circle,red,vert,up,"[-106,-106]","[-106,106]",up,1,6,0,6,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,1.4484,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,106],[0,-150]]",circle,green,vert,up,"[-106,106]","[0,-150]",up,1,7,0,7,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,2.3318,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[106,106]]",circle,red,vert,up,"[-106,-106]","[106,106]",up,1,8,0,8,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,1.9162,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,150],[-150,0]]",diamond,red,vert,up,"[0,150]","[-150,0]",left,0,9,0,9,0,1,001,2025-03-11_19h44.32.103,SL_sali,2021.2.3,Win32,59.17159763,2.3992,,,,,,,,,,,,,,,
