﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,26.3345,"[""circle"",""red"",""vert"",""up"",[-106,-106],[-106,106]]",circle,red,vert,up,"[-106,-106]","[-106,106]",,0,0,0,0,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[-150,0]]",circle,green,vert,up,"[106,-106]","[-150,0]",,0,1,0,1,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,106],[106,-106]]",circle,green,vert,up,"[-106,106]","[106,-106]",,0,2,0,2,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-106,106]]",circle,green,hori,left,"[0,150]","[-106,106]",,0,3,0,3,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",,0,4,0,4,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,150],[-106,106]]",diamond,red,vert,up,"[0,150]","[-106,106]",,0,5,0,5,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",,0,6,0,6,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[-106,-106]]",diamond,green,vert,up,"[150,0]","[-106,-106]",up,1,7,0,7,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,2.6024,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[-150,0]]",diamond,green,hori,left,"[-106,106]","[-150,0]",left,1,8,0,8,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.9968,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,9,0,9,0,1,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.1663,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[-106,106]]",circle,red,vert,up,"[-106,-106]","[-106,106]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.3608,space,5.2259,0,0,0,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,-106],[-150,0]]",circle,green,vert,up,"[106,-106]","[-150,0]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.001,,,1,0,1,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,106],[106,-106]]",circle,green,vert,up,"[-106,106]","[106,-106]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.1254,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,150],[-106,106]]",circle,green,hori,left,"[0,150]","[-106,106]",left,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.3015,,,3,0,3,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[106,-106]]",circle,no_dis,vert,up,"[99999,99999]","[106,-106]",left,0,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.2416,,,4,0,4,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[0,150],[-106,106]]",diamond,red,vert,up,"[0,150]","[-106,106]",left,0,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.1583,,,5,0,5,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[0,150]]",diamond,no_dis,vert,up,"[99999,99999]","[0,150]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.5026,,,6,0,6,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[150,0],[-106,-106]]",diamond,green,vert,up,"[150,0]","[-106,-106]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.1577,,,7,0,7,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[-150,0]]",diamond,green,hori,left,"[-106,106]","[-150,0]",left,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.3963,,,8,0,8,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.5044,,,9,0,9,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",left,0,,,,,,001,2025-03-11_21h35.14.855,SL_sali,2021.2.3,Win32,120.4819277,0.6973,,,10,0,10,0,1,,,,,,,,
