﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,34.0841,"[""diamond"",""red"",""vert"",""up"",[-106,106],[0,150]]",diamond,red,vert,up,"[-106,106]","[0,150]",,0,0,0,0,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,-106],[0,150]]",diamond,red,hori,left,"[-106,-106]","[0,150]",,0,1,0,1,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[150,0]]",diamond,red,hori,left,"[-106,106]","[150,0]",,0,2,0,2,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",,0,3,0,3,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-150,0],[0,-150]]",circle,red,hori,left,"[-150,0]","[0,-150]",,0,4,0,4,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[150,0],[-106,106]]",circle,red,vert,up,"[150,0]","[-106,106]",left,0,5,0,5,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.4143,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[0,-150],[150,0]]",diamond,green,hori,left,"[0,-150]","[150,0]",left,1,6,0,6,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.8305,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[106,106]]",circle,red,vert,up,"[-106,106]","[106,106]",left,0,7,0,7,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.3885,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[0,-150]]",diamond,green,vert,up,"[-106,106]","[0,-150]",left,0,8,0,8,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.0199,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,106]",,0,9,0,9,0,1,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-106,106],[0,150]]",diamond,red,vert,up,"[-106,106]","[0,150]",up,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.6286,space,17.0517,0,0,0,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,-106],[0,150]]",diamond,red,hori,left,"[-106,-106]","[0,150]",up,0,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,0.8137,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-106,106],[150,0]]",diamond,red,hori,left,"[-106,106]","[150,0]",left,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.2327,,,2,0,2,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",up,0,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.9161,,,3,0,3,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-150,0],[0,-150]]",circle,red,hori,left,"[-150,0]","[0,-150]",,0,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[150,0],[-106,106]]",circle,red,vert,up,"[150,0]","[-106,106]",up,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.0822,,,5,0,5,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[0,-150],[150,0]]",diamond,green,hori,left,"[0,-150]","[150,0]",left,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.9397,,,6,0,6,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[106,106]]",circle,red,vert,up,"[-106,106]","[106,106]",up,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,0.8496,,,7,0,7,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[-106,106],[0,-150]]",diamond,green,vert,up,"[-106,106]","[0,-150]",left,0,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,0.7995,,,8,0,8,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,106]",left,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.2182,,,9,0,9,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-150,0]]",circle,no_dis,vert,up,"[99999,99999]","[-150,0]",up,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.7243,,,10,0,10,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[-106,106]]",circle,red,hori,left,"[0,150]","[-106,106]",,0,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,,,,11,0,11,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,-106],[106,106]]",diamond,green,hori,left,"[106,-106]","[106,106]",left,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,2.5324,,,12,0,12,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-106,106],[-106,-106]]",circle,green,hori,left,"[-106,106]","[-106,-106]",left,1,,,,,,001,2025-03-18_10h12.13.060,SL_sali_41,2021.2.3,Win32,59.52380952,1.8163,,,13,0,13,0,1,,,,,,,,
