﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,9.6664,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",,0,0,0,0,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[150,0],[106,106]]",circle,green,vert,up,"[150,0]","[106,106]",,0,1,0,1,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[106,106],[-150,0]]",circle,green,vert,up,"[106,106]","[-150,0]",,0,2,0,2,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",,0,3,0,3,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[106,106]]",circle,red,hori,left,"[0,150]","[106,106]",left,1,4,0,4,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,0.8946,,,,,,,,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[-150,0],[0,-150]]",diamond,red,vert,up,"[-150,0]","[0,-150]",up,1,5,0,5,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,1.0794,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[106,106]]",diamond,no_dis,hori,left,"[99999,99999]","[106,106]",left,1,6,0,6,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,2.056,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[150,0],[106,106]]",circle,red,vert,up,"[150,0]","[106,106]",up,1,7,0,7,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,1.0667,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[150,0],[-106,-106]]",circle,green,hori,left,"[150,0]","[-106,-106]",left,1,8,0,8,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,1.0452,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[150,0],[-106,-106]]",circle,red,hori,left,"[150,0]","[-106,-106]",left,1,9,0,9,0,1,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,0.7016,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,1.9834,space,7.9581,0,0,0,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[150,0],[106,106]]",circle,green,vert,up,"[150,0]","[106,106]",up,1,,,,,,001,2025-03-10_16h55.32.675,SL_sali_41,2021.2.3,Win32,181.8181818,1.5366,,,1,0,1,0,1,,,,,,,,
