﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,84.8127,"[""diamond"",""green"",""hori"",""left"",[-106,106],[106,106]]",diamond,green,hori,left,"[-106,106]","[106,106]",,0,0,0,0,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,106],[-106,106]]",diamond,green,hori,left,"[106,106]","[-106,106]",up,0,1,0,1,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.7436,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,106],[106,-106]]",diamond,green,vert,up,"[106,106]","[106,-106]",up,1,2,0,2,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,0.244,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,106],[-106,-106]]",circle,red,vert,up,"[106,106]","[-106,-106]",up,1,3,0,3,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.1509,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",,0,4,0,4,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[106,-106]]",circle,red,hori,left,"[106,106]","[106,-106]",up,0,5,0,5,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.8161,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",,0,6,0,6,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,-106],[0,-150]]",circle,green,vert,up,"[-106,-106]","[0,-150]",up,1,7,0,7,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,0.8691,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,-150],[106,106]]",circle,green,hori,left,"[0,-150]","[106,106]",up,0,8,0,8,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.5812,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",,0,9,0,9,0,1,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,,,,,,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-106,106],[106,106]]",diamond,green,hori,left,"[-106,106]","[106,106]",,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,space,38.8907,0,0,0,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,106],[-106,106]]",diamond,green,hori,left,"[106,106]","[-106,106]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.072,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""green"",""vert"",""up"",[106,106],[106,-106]]",diamond,green,vert,up,"[106,106]","[106,-106]",up,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.7104,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,106],[-106,-106]]",circle,red,vert,up,"[106,106]","[-106,-106]",,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,3,0,3,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.7632,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[106,-106]]",circle,red,hori,left,"[106,106]","[106,-106]",,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,,,,5,0,5,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[-106,-106]]",diamond,no_dis,hori,left,"[99999,99999]","[-106,-106]",left,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.1333,,,6,0,6,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[-106,-106],[0,-150]]",circle,green,vert,up,"[-106,-106]","[0,-150]",left,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.9407,,,7,0,7,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,-150],[106,106]]",circle,green,hori,left,"[0,-150]","[106,106]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.5103,,,8,0,8,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",diamond,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.5254,,,9,0,9,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[106,106],[-106,-106]]",circle,red,vert,up,"[106,106]","[-106,-106]",up,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.8769,,,10,0,10,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[106,106],[0,150]]",diamond,green,hori,left,"[106,106]","[0,150]",left,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.7457,,,11,0,11,0,1,,,,,,,,
,,"[""diamond"",""green"",""hori"",""left"",[-150,0],[0,150]]",diamond,green,hori,left,"[-150,0]","[0,150]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.0888,,,12,0,12,0,1,,,,,,,,
,,"[""diamond"",""red"",""vert"",""up"",[150,0],[106,-106]]",diamond,red,vert,up,"[150,0]","[106,-106]",left,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.7801,,,13,0,13,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[150,0],[-106,106]]",diamond,red,hori,left,"[150,0]","[-106,106]",left,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.7659,,,14,0,14,0,1,,,,,,,,
,,"[""diamond"",""red"",""hori"",""left"",[-150,0],[106,-106]]",diamond,red,hori,left,"[-150,0]","[106,-106]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.4437,,,15,0,15,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[0,-150],[-106,106]]",circle,green,hori,left,"[0,-150]","[-106,106]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.8118,,,16,0,16,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""vert"",""up"",[99999,99999],[-106,106]]",circle,no_dis,vert,up,"[99999,99999]","[-106,106]",left,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.4669,,,17,0,17,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,150],[150,0]]",circle,green,vert,up,"[0,150]","[150,0]",up,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.6224,,,18,0,18,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[0,150],[150,0]]",circle,red,hori,left,"[0,150]","[150,0]",left,1,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.2436,,,19,0,19,0,1,,,,,,,,
,,"[""circle"",""green"",""hori"",""left"",[-150,0],[150,0]]",circle,green,hori,left,"[-150,0]","[150,0]",up,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,1.6103,,,20,0,20,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,106],[0,150]]",circle,red,vert,up,"[-106,106]","[0,150]",left,0,,,,,,001,2025-03-10_16h53.20.049,SL_base_41,2021.2.3,Win32,90.09009009,2.2833,,,21,0,21,0,1,,,,,,,,
