﻿key_resp.keys,key_resp.rt,trial_para,tar_shape,dis_color_condi,tar_line,cor_resp,dis_loc,tar_loc,resp.keys,resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,frameRate,resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,block_num,key_resp_3.keys,key_resp_3.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
space,6.3703,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",,0,0,0,0,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[0,150]]",circle,red,vert,up,"[-106,-106]","[0,150]",left,0,1,0,1,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.517,,,,,,,,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,2,0,2,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,2.1784,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-150,0],[106,-106]]",circle,red,vert,up,"[-150,0]","[106,-106]",left,0,3,0,3,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.0594,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[106,-106]]",circle,red,hori,left,"[106,106]","[106,-106]",left,1,4,0,4,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.9627,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[0,150]]",circle,green,vert,up,"[0,-150]","[0,150]",left,0,5,0,5,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.996,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[106,106]]",circle,red,vert,up,"[-106,-106]","[106,106]",up,1,6,0,6,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.7141,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",circle,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,7,0,7,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.94,,,,,,,,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,150],[150,0]]",circle,green,vert,up,"[0,150]","[150,0]",left,0,8,0,8,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.7123,,,,,,,,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[106,106]]",circle,red,hori,left,"[-106,-106]","[106,106]",up,0,9,0,9,0,1,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.5546,,,,,,,,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[106,-106]]",circle,no_dis,hori,left,"[99999,99999]","[106,-106]",left,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.4202,space,7.6595,0,0,0,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[0,150]]",circle,red,vert,up,"[-106,-106]","[0,150]",up,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.1116,,,1,0,1,0,1,,,,,,,,
,,"[""diamond"",""no_dis"",""vert"",""up"",[99999,99999],[-106,-106]]",diamond,no_dis,vert,up,"[99999,99999]","[-106,-106]",up,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.8413,,,2,0,2,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-150,0],[106,-106]]",circle,red,vert,up,"[-150,0]","[106,-106]",up,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.9312,,,3,0,3,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[106,106],[106,-106]]",circle,red,hori,left,"[106,106]","[106,-106]",up,0,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.9391,,,4,0,4,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,-150],[0,150]]",circle,green,vert,up,"[0,-150]","[0,150]",up,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,1.5936,,,5,0,5,0,1,,,,,,,,
,,"[""circle"",""red"",""vert"",""up"",[-106,-106],[106,106]]",circle,red,vert,up,"[-106,-106]","[106,106]",left,0,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.7657,,,6,0,6,0,1,,,,,,,,
,,"[""circle"",""no_dis"",""hori"",""left"",[99999,99999],[150,0]]",circle,no_dis,hori,left,"[99999,99999]","[150,0]",left,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.9953,,,7,0,7,0,1,,,,,,,,
,,"[""circle"",""green"",""vert"",""up"",[0,150],[150,0]]",circle,green,vert,up,"[0,150]","[150,0]",up,1,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.5801,,,8,0,8,0,1,,,,,,,,
,,"[""circle"",""red"",""hori"",""left"",[-106,-106],[106,106]]",circle,red,hori,left,"[-106,-106]","[106,106]",up,0,,,,,,001,2025-03-10_19h30.31.049,SL_base_41,2021.2.3,Win32,59.93766483,0.728,,,9,0,9,0,1,,,,,,,,
